"Season" "Episode" "Character" "Text"
"
"03" "04" "Cartman:
" "If Jakov and Hope don't have kids, their race will become extinct.
"
"03" "04" "Kyle:
" "Maybe their baby will be still-born, like Cartman was. [he and Stan laugh]
"
"03" "04" "Cartman:
" "Hey! I might have been still-born, but at least I got better!
"
"03" "04" "DOI 2:
" "Here we go.
"
"03" "04" "Junjun:
" "Doe-woooop!
"
"03" "04" "Sheila:
" "[gushing] Behold, the miracle of childbirth!
"
"03" "04" "Junjun:
" "Dowoop! [her water breaks and lands on everyone]
"
"03" "04" "Kyle:
" "Gross! 
"
"03" "04" "Junjun:
" "Dowoop! [a baby jakovasaur is shot out and strikes the wall. It whimpers as it drops]
"
"03" "04" "All:
" "Hooray!
"
"03" "04" "DOI 3:
" "This is the first step in bringing the species back from the brink of extinction! [the baby jakovasaur gets up and moves around, growling]
"
"03" "04" "Junjun:
" "Dowoooop! Dowoop!
"
"03" "04" "DOI 2:
" "Looks like there might be a second one.
"
"03" "04" "DOI 1:
" "Wow! That would be a great start for them. [close-up of the second baby flying out of the vagina]
"
"03" "04" "All:
" "Hooray! [Junjun starts pumping babies out in all directions. The adults crouch behind the sofa for cover]
"
"03" "04" "Mayor:
" "She's a cannon! [seventeen babies end up in front of the wall. The lead agent walks up to them]
"
"03" "04" "DOI 1:
" "Well. Ap-parently, they breed in litters.
"
"03" "04" "Cartman:
" "[picks up a baby and says sweetly] Aren't they cute, you guys?
"
"03" "04" "Stan:
" "[to Kyle] Huh-I'm not so sure this is a good thing.
"
"03" "04" "Junjun:
" "Huh-owhoa-o-woop! [pumps out a second set of jakovasaurs]
"
"03" "04" "DOI 1:
" "Huh?! [getting out of the way] Whoa-o-whoa!
"
"03" "04" "
" "[South Park Elementary, Garrison's class. Class is now in session.]
"
"03" "04" "Mr. Garrison:
" "Ho-okay, children, we have some new students joining us today. Let's all be warm and welcome them to our class. [the class is full of jakovasaur children]
"
"03" "04" "Stan:
" "Dude, it's crowded in here.
"
"03" "04" "Jakovasaur Boy:
" "[sitting in front of Pip] I like school!
"
"03" "04" "Jakovasaur Girl:
" "Bo-woop!
"
"03" "04" "Mr. Garrison:
" "O-kay, so, we're just gonna stick to our normal lesson plan and start the day with history. [starts writing on the board] Now, does anyone know why Chubby Checker left the Beatles in 1972? [a jakovasaur kid in the front row raises his hand and waves it] Yes?
"
"03" "04" "Jakovasaur Boy:
" "I don't know.
"
"03" "04" "Jakovasaur Girl:
" "Bo-woop!
"
"03" "04" "Mr. Garrison:
" "O-kay, is there anyone who can answer the question?
"
"03" "04" "Jakovasaur Kid 1:
" "[in front of Wendy] I can't.
"
"03" "04" "Jakovasaur Kid 2:
" "Me neither.
"
"03" "04" "Mr. Garrison:
" "[angrily] Damnit, you don't raise your hand if you don't know!
"
"03" "04" "Jakovasaur Kid 2:
" "Oh.
"
"03" "04" "Jakovasaur Kid 3:
" "O-wowo-oop! O-woo-oop!
"
"03" "04" "Jakovasaur Kid 4:
" "Ooo! Fight! Fight! [he and another jakovasaur start to fight]
"
"03" "04" "Jakovasaur Kid 5:
" "School, school! I like school! [the fighting escalates]
"
"03" "04" "Jakovasaurs:
" "School, school! I like school! School, school! I like school!

"
"03" "04" "Kyle:
" "Dude, this sucks ass!
"
"03" "04" "Cartman:
" "[School, school! I like school!] I like going to school now. Jakovasaurs are so cool. [School, school! I like school!]
"
"03" "04" "Mr. Hat:
" "This is insane, Mr. Garrison. [School, school! I like school!]
"
"03" "04" "Mr. Garrison:
" "[looking defeated] It sure is, Mr. Hat. [School, school! I like-!]
"
"03" "04" "
" "[The bar, that night. Many of the town's adults are inside chatting away, including the Mayor]
"
"03" "04" "Mayor:
" "Now, folks, I know we're all a little worried about the jakovasaurs, and I want to hear you all out!
"
"03" "04" "Mr. Garrison:
" "Mayor, the little jakovasaurs are ruining my classroom. I can't teach our kids anything!
"
"03" "04" "All:
" "Yeah!
"
"03" "04" "Chef:
" "And those jakovasaur eat three times as much as normal children! I can't keep up!
"
"03" "04" "All:
" "Yeah!
"
"03" "04" "Man:
" "Totally!
"
"03" "04" "Trashman:
" "And they're creating more trash than we can handle, too!
"
"03" "04" "Man:
" "Totally!
"
"03" "04" "All:
" "Yeah!
"
"03" "04" "Man:
" "Listen to her!
"
"03" "04" "Man 2:
" "And what about little Laura, the Williams' kid? If she doesn't get that heart-valve operation, she could die. [no one responds, so he supports himself] Yeah! Yeah, that's right!
"
"03" "04" "Mayor:
" "All right, all right. It's obvious we have to do something, but we can't just make them leave.
"
"03" "04" "Jimbo:
" "We just encourage them to find someplace better.
"
"03" "04" "Mayor:
" "But where? Jakovasaurs are big, loud, annoying, and stupid. Where would they fit in?
"
"03" "04" "
" "[The house of the jakovasaurs, next day. The Mayor and others are talking to Jakov and Junjun]
"
"03" "04" "Jakov:
" "Memphis?
"
"03" "04" "Mayor:
" "Yes, Memphis. [shows him a brochure of the city] You jakovasaurs would love it there.
"
"03" "04" "Jakov:
" "I don't know. I like South Park a lot. What do you think, honey?
"
"03" "04" "Junjun:
" "G'ooh-woo-ooop!
"
"03" "04" "Jakov:
" "Yeah.
"
"03" "04" "Mayor:
" "But everyone in South Park wishes they could live in Memphis. Right? [several people respond with Yeah and Memphis]
"
"03" "04" "Jakov:
" "Okay, we'll move to Memphis!
"
"03" "04" "Some men:
" "Yea!
"
"03" "04" "Others:
" "Hooray! [the door opens, and the boys appear with Liane]
"
"03" "04" "Cartman:
" "[cheerfully] Hey, Jakov, how's it going?
"
"03" "04" "Jakov:
" "Great, Eric! We're moving.
"
"03" "04" "Cartman:
" "[gasps] Moving?
"
"03" "04" "Jakov:
" "Me, Jun and the family are heading to the Promised Land of Memphis.
"
"03" "04" "Cartman:
" "You... can't leave. You're my friend.
"
"03" "04" "Liane:
" "Oh, Eric dear. It's what's best.
"
"03" "04" "Jimbo:
" "Yeah. Let's get that luggage packed!
"
"03" "04" "Cartman:
" "[softly] Jakov, please don't go. [music] You make everything in South Park fun. [Jakov is touched] You brought life to this whole town. It would suck without you.
"
"03" "04" "Jakov:
" "It would?
"
"03" "04" "Cartman:
" "Yes. These people, Jakov, these people need you. I need you. Please, Jakov. Stay?
"
"03" "04" "Jakov:
" "O-kay. I like South Park best of all. We're staying!
"
"03" "04" "Cartman:
" "[exulting] Hoo-ray! Jakov is staying, you guys! [everyone else is pissed at him]
"
"03" "04" "
" "[Outside. Everyone leaves the house disappointed]
"
"03" "04" "Mayor:
" "Now what do we do?
"
"03" "04" "DOI 1:
" "Don't worry, We've come up with a plan.
"
"03" "04" "Mayor:
" "You have?
"
"03" "04" "DOI 1:
" "Yes. We're leaving.
"
"03" "04" "All:
" "What??
"
"03" "04" "DOI 1:
" "We're getting the hell out of here and away from those God-damned things.
"
"03" "04" "Mayor:
" "You can't leave.
"
"03" "04" "Cartman:
" "Yes. Who would take care of them?
"
"03" "04" "DOI 2:
" "Little boy, we're making you an honorary Department of Interior person. [gives him a DOI badge] So now, you are officially in charge of South Park's fish and wildlife. You have authority over all of them.
"
"03" "04" "Cartman:
" "[a bit humbly] I have authoriteh?
"
"03" "04" "DOI 2:
" "That's right. And people must respect it.
"
"03" "04" "Cartman:
" "[fitting into the role] Well, that should be fine, just fine. [the agents climb into their van]
"
"03" "04" "DOI 2:
" "Fine, just fine.
"
"03" "04" "Cartman:
" "Fine.
"
"03" "04" "Stan:
" "Oh, no! Nothing's worse than Cartman with authoritah!
"
"03" "04" "DOI 2:
" "Bye-bye, now. [closes the door, and the van speeds away. Stan and Kyle just look at each other.]
"
"03" "04" "
" "[The Jakovasaurs' house, later that week.]
"
"03" "04" "Announcer:
" "And now back to... Jakovasaurs! on Comedy Central. [Jakovasaurs appears on screen. Then, Junjun appears in the living room with some of her children.]
"
"03" "04" "Jakov:
" "[enters wearing a fedora and carrying a briefcase] Hi, honey! I'm home! [trips over the welcome mat and crashes into the sofa. Canned laughter is heard] Wooooo! [gets up, rubbing his head] Boy, it was rough at work today. I've never seen so much coffee.
"
"03" "04" "Junjun:
" "Booo-wooop?
"
"03" "04" "Jakov:
" "No, in the boss's lap. [more laughter]
"
"03" "04" "Boy:
" "Hello, dad.
"
"03" "04" "Jakov:
" "Hello, son. How was your day?
"
"03" "04" "Boy:
" "Oh, not so good. Something really strange happened.
"
"03" "04" "Jakov:
" "What? You mean MTV played a video that wasn't Will Smith? [more laughter]
"
"03" "04" "Boy:
" "Noho, dad. A man in a blue suit and a bag came to the door. He just left this li'l piece of paper with a stamp on it. [brings out the letter]
"
"03" "04" "Jakov:
" "That's called a mailman. He takes care of mail.
"
"03" "04" "Boy:
" "Oh! He took care of mom, too. [more laughter]
"
"03" "04" "Jakov:
" "You're a nut! Let me see that letter. [opens it and reads the letter] It's from a game show. The Mayor has invited me to compete. [the front door opens]
"
"03" "04" "Cartman:
" "Hi, Jakov. [applause] What the hell is that? [laughter] Who's laughing?
"
"03" "04" "Jakov:
" "Eric! The Mayor has invited us to compete on a game show in South Park! Big prizes, an all-expense paid vacation-
"
"03" "04" "Cartman:
" "Wow, that's cool. I can help you get ready. [he and Jakov start walking]
"
"03" "04" "Jakov:
" "Woo, woo! [trips over one of his kids and falls on his back. Cartman stops. Jakov gets up. He and Cartman face the camera as laughter and applause are heard, and grin.]
"
"03" "04" "
" "[While Cartman visits Jakov, the other boys are in the Mayor's office with several townsfolk. Liane is there, too]
"
"03" "04" "Mayor:
" "[anxious] Come onn, come on! [the phone rings and she snatches the receiver] Hello!
"
"03" "04" "Jakov:
" "Mayor? This is Jakov. I'm the tall fellow down the block from-
"
"03" "04" "Mayor:
" "Yes. Yes, Jakov. You're calling about the game show. Congratulations! Will you do it?!
"
"03" "04" "Jakov:
" "Sure! If a free trip is involved, can my whole family go?
"
"03" "04" "Mayor:
" "[rushing] Of course! That's the point! Just be ready this afternoon at the public access building, and good luck! Hope you win!! [thrusts the receiver to arm's length]
"
"03" "04" "Jakov:
" "Cool beans!! [the Mayor hangs up]
"
"03" "04" "Mayor:
" "We've got 'em! All right. The boys here will keep little Eric Cartman distracted. Meanwhile, we get rid of the jakovasaurs and bring some normalcy back to this town! Ready?
"
"03" "04" "All:
" "Break!
"
"03" "04" "
" "[South Park Public Access. The Mayor is hosting her own game show this afternoon. To her right is Jakov, to her left Officer Barbrady. Jakovasaurs cheer in the first two rows in the studio audience. Jimbo approaches Ned]
"
"03" "04" "Jimbo:
" "Hey, Ned! A package came for you today from Voice Box Express.
"
"03" "04" "Ned:
" "[eructing] Oh... boy..., oh... boy.
"
"03" "04" "Mayor:
" "[whispering in Barbrady's ear] Now remember, Barbrady, all you have to do is lose!
"
"03" "04" "Barbrady:
" "Right.
"
"03" "04" "Mayor:
" "[goes back to her mark] Okay. Let's quiet down, people and jakovasaurs! [turns on the mic] Now, as you know, the winner of this little game will get an all-expense paid trip for himself and fifty of his closest relatives to lovely France! [the jakovasaurs hoot and holler] And, all one of you lucky constetants has to do is answer only one of these questions! Are you ready, players?
"
"03" "04" "Barbrady:
" "Ready.
"
"03" "04" "Jakov:
" "Ready.
"
"03" "04" "Mayor:
" "Okay. Hands on your buzzers.
"
"03" "04" "Jakov:
" "[bzt] Forty-seven! [his kids cheer wildly]
"
"03" "04" "Mayor:
" "[correcting Jakov] You have to wait until I ask the question first.
"
"03" "04" "Jakov:
" "Sor-ry!
"
"03" "04" "Mayor:
" "That's okay. Hands on buzzers.
"
"03" "04" "Jakov:
" "[bzt] Turkey sandwich!
"
"03" "04" "Barbrady:
" "Damn, he's quick!
"
"03" "04" "Jakov:
" "[bzt] Oh. Sor-ry! [bzt]
"
"03" "04" "Barbrady:
" "No, I'm sorry. [bzzzt]
"
"03" "04" "Jakov:
" "[Bzzzzzzzzt] No, it's my fault. I'm sorry.
"
"03" "04" "Barbrady:
" "[Bzzzzzzzzt] No, it's all me. Uh, my bad.
"
"03" "04" "Jakov:
" "Sorry.
"
"03" "04" "Barbrady:
" "Sorry. [both buzzers stay on]
"
"03" "04" "Mayor:
" "Will somebody please unplug the God-damned buzzers?! [the buzzers stop]
"
"03" "04" "Stagehand:
" "[off camera] Got it!
"
"03" "04" "Mayor:
" "Now, can we get on with this? First question: What color is blue? [drumroll]
"
"03" "04" "Barbrady:
" "Blue? [ping. Barbrady gets the first point]
"
"03" "04" "Mayor:
" "What?
"
"03" "04" "Barbrady:
" "Uh. Blue is blue?
"
"03" "04" "Jakov:
" "Awww, did I lose?
"
"03" "04" "Mayor:
" "What? Blue is-? Nono. Hang on. [whispers to Barbrady] You're supposed to lose, you idiot!
"
"03" "04" "Barbrady:
" "Where am I?
"
"03" "04" "Mayor:
" "Just don't answer any more questions, got it?
"
"03" "04" "Barbrady:
" "Okie-dokie.
"
"03" "04" "Mayor:
" "Sorry, folks, a little mix-up. We're playing best out of three!
"
"03" "04" "
" "[The woods. Stan and Kyle lead Cartman along. Cartman is in uniform.]
"
"03" "04" "Cartman:
" "What are we doing out here, you guys? I wanna see if Jakov wins that game show.
"
"03" "04" "Stan:
" "Oh, he'll win. Don't worry.
"
"03" "04" "Kyle:
" "We just have to show you this new species because you're the Department of Interior guy now. Soon, they'll all be eaten by bears.
"
"03" "04" "Cartman:
" "Oh. Let me get out my notepad so I can classify this new species. [brings it out] Well, this should be fine, just fine. Just fine, fine.
"
"03" "04" "Kyle:
" "[pointing] There it is! [a shot of Kenny wearing twigs] That must be of the antelope family.
"
"03" "04" "Cartman:
" "[after some study] That's Kenny with branches on his head. [looks again] Why did you bring me all the out here, you guys?
"
"03" "04" "Stan:
" "[huffs] Cartman, jakovasaurs are making South Park suck. You have to understand that.
"
"03" "04" "Cartman:
" "Well, what does that have to do with me being all the way out...? Wait a minute. You're distracting me! That game show is a fix! [drops his notepad and rushes back to town]
"
"03" "04" "Kyle:
" "Cartman! Wait!
"
"03" "04" "Kenny:
" "(Hey you guys, wait up for me!) [a black bear rushes down the hill, growling] (Waaah!) [the bear mauls him and tumbles away]
"
"03" "04" "
" "[South Park Public Access. The game show continues. Barbrady is ahead 7-0]
"
"03" "04" "Mayor:
" "What's two plus two, Jakov?
"
"03" "04" "Jakov:
" "I don't know!
"
"03" "04" "Barbrady:
" "Four? [ping. 8-0]
"
"03" "04" "Mayor:
" "Jakov, what is your name? [drumroll. The studio audience looks at him quite annoyed]
"
"03" "04" "Barbrady:
" "Jakov [ping. 9-0]
"
"03" "04" "Mayor:
" "Oh, screw it. Jakov wins! [raises his hand in victory]
"
"03" "04" "Jakov:
" "I do? [his kids rejoice]
"
"03" "04" "Mayor:
" "You and your entire family are going to wonderful and exotic France!
"
"03" "04" "Jakov:
" "Hooray!
"
"03" "04" "Mayor:
" "All right, everybody. Let's get them to the airport! [members of the studio audience start carrying out little jakovasaurs] Let's go, people! There's no time to lose! [two people carry Jakov out]
"
"03" "04" "
" "[South Park Airport. The jakovasaurs are being whisked into the plane as quickly as possible]
"
"03" "04" "Jakov:
" "[looking at Randy and Gerald] But what about our clothes? Shouldn't we pack first?
"
"03" "04" "Randy:
" "Jakovasaurs don't wear clothes, Jakov.
"
"03" "04" "Jakov:
" "Oh yeah. Well, good-bye everybody! We'll send stuff from France!
"
"03" "04" "Crowd:
" "Good-bye!
"
"03" "04" "Jakov:
" "[almost trips as he turns to enter the plane] Werrr. [the crowd laughs weakly]
"
"03" "04" "Cartman:
" "[arriving and running up the stairs] Jakov!
"
"03" "04" "Jimbo:
" "Close the door! [an attendant closes the door on Cartman's face]
"
"03" "04" "Cartman:
" "[pounding] Open this door!
"
"03" "04" "Liane:
" "Eric, this is for the best.
"
"03" "04" "Cartman:
